ClientName,Latitude,Longitude
Kenneth Harris DDS,10.9889147,76.9685613
Jonathan Olson,10.9532902,76.9603287
Brittany Wood,10.9941042,76.9903928
Paul Velez,10.9058293,76.9652424
Jennifer Baker,11.0192433,77.022602
Melissa Obrien,11.0553736,77.0646702
Julia Crosby,10.9971986,76.9964624
Megan Garcia,11.0158894,76.9839283
Alexander Jones,11.0401557,77.0405448
Sarah Carrillo,11.0278428,76.9037381
Lawrence Lane,10.9926646,76.9409109
Jennifer Stevenson,10.9543597,76.9927981
Teresa Mason,11.0103003,77.049025
Perry Lee,10.9666469,76.9789615
Sharon Giles,11.0247974,77.0008648
Jordan Price,11.0374605,76.9803015
Justin Chaney,11.0831547,76.9831935
Heather Gonzales,11.0284682,76.9708685
Christine Hanna,11.0255535,76.9346851
Christina Harris,10.9658786,76.9533909
Kristina Zimmerman,11.0266382,76.9318918
Jennifer Brown,10.9763949,77.0274813
Michael Hale,10.992033,76.9557142
Linda Torres,11.0142013,77.0637831
Ronald Shields,11.0273115,76.994899
David Berry,10.9571943,76.9573435
Joseph Smith,11.0328626,76.9296097
Andrea Lopez,11.0425679,77.0406029
Sheila Mccoy,11.0108139,77.0073981
Erika Jones,11.0030295,77.0232693
Brandon Murphy,11.0288416,76.9253484
Cynthia Johnson MD,11.0289983,76.9465598
Evan Short,11.0131337,77.0346473
Anita Wagner,11.0264172,77.0197629
Jason Baxter,11.0118016,76.9249369
Erin Taylor,10.9649189,76.9867453
Marc Strickland,11.0383106,76.9910895
Shawna Ashley,11.0036279,76.9503807
Sandra Nielsen,11.0233957,76.963896
Dr. Connie Hubbard,11.0539976,77.0235095
Christina Jones,10.9740297,77.0292593
Brian Carpenter,11.0560625,77.0648369
Jeffrey Gilbert,11.0154123,76.9847198
Christina Huynh,11.0546533,77.0439246
Chelsea Wilson,11.0560442,77.0635905
Henry Wilson,11.0519871,77.0145354
Kenneth Goodman,11.0518595,76.9835547
Andrew Wilkerson,10.9951638,76.9580665
Christine Blackburn,11.0214612,77.0182878
Brittney Jones,10.9893265,76.9635416
Brian Lopez PhD,10.976439,76.9167835
Paige Jackson,11.0262382,76.9730933
Kenneth Ryan,10.9084587,77.006207
Melvin Miller,10.9964724,76.9588655
David Reeves,10.9581434,76.9778465
Tabitha Jenkins,11.0650433,76.9412533
William Stewart,10.9466519,77.0074863
Catherine Moyer,11.0392503,76.9240695
Emily Byrd,11.0054467,77.0305433
Zachary Miller,11.0268657,76.9861732
Jamie Harris,11.0302799,77.0043101
Jacqueline Hall,10.9960529,76.987039
Todd Hernandez,11.0142534,77.018707
Shelby Gates,10.9827063,76.934954
Crystal Fischer,11.0199044,77.0186443
Susan Cook,11.0541564,77.0234623
Catherine Lane,11.0385977,77.0375561
Billy Brooks,11.034747,76.9229884
James Bautista,11.0218832,76.9592365
Jessica Pratt,10.9977495,76.9923016
Veronica Flynn,10.9381183,76.948295
Michelle Smith,11.0171532,76.9659262
Erin Horton,11.047464,76.9713565
Rachael Mitchell,10.9616945,76.9715986
Amy Vega,10.9461994,76.9840901
Susan Gilbert,11.0452339,77.0138892
Natalie Logan,10.9903369,76.965509
Charles Braun,11.0271378,76.9622079
Tiffany Nicholson,11.0404527,77.0004866
Pamela Phillips,11.0294741,77.0365514
Thomas Simon,11.0454066,76.9573624
Stacy Smith,11.0121596,77.0022001
Brent Berger,10.9644559,76.985205
Adam Dunn,11.0050361,76.9927332
Molly Barry,11.0548261,77.0584884
Shannon Rose,10.994099,76.9579299
Matthew Vaughan,11.0987776,77.0172193
Linda Davis,10.9953061,76.9963438
Heidi Moore,11.075044,77.0036221
Karen Hammond,10.9422506,76.9379337
Kelsey Parker,10.9898382,76.9498124
Melissa Gonzalez,11.0226955,76.9434675
Danielle Mahoney,11.0248269,76.9050533
Michael Banks DDS,11.0472711,76.9975825
Alexandra Marshall,11.0205802,77.0386549
Paula Cooper,10.9970268,76.9576367
Carly Lee,11.033606,76.9222504
Abigail Jones,10.9573963,76.923736
Vincent Garcia,10.9475009,76.9780473
Megan Wilson,10.9896229,76.9542503
Jessica Miranda,11.0783029,77.0382123
Stephanie Allen,11.0153006,76.9227825
John White,11.0028483,77.03368
Andrew Hughes,10.9966225,76.9868702
Kimberly Campbell,10.9438599,76.9534028
Lisa Hoffman,10.9771755,76.9614679
Patricia Brewer,10.9907742,76.9339506
Jessica Jensen,11.0449376,76.9319369
Theresa Lee,11.0437341,77.0013025
Rose Horne,10.951597,76.9727756
Alison Washington,11.0016817,76.9917874
James Conley,11.0015102,76.9506929
Megan Everett,11.0228525,77.0221912
Michael Li,11.0879607,77.0089063
Matthew Potter,10.9986245,76.9524342
Samuel Kidd,10.972117,76.9719723
Marcus Harper,11.0153436,76.9841405
Manuel Ward,10.9467116,76.9687727
Robert Walker,11.0554711,77.0646484
Adam Stokes,11.025405,76.967045
Linda Perez,11.0281516,76.9396186
Brian Rosario,11.0449155,76.9405929
Kimberly Wilson,11.0081144,76.9647347
Kyle Smith,10.9913259,76.9579794
Paul Tucker,11.0610541,76.9370854
Amanda Reed,11.0601711,76.972098
Kevin Weaver,11.0284547,76.9393194
Mrs. Jamie Bennett,11.0276703,77.0009231
Kelly Day,11.027779,77.0004323
Casey Jackson,11.1089085,77.0249936
Gene Stephens,10.9434857,76.9574973
Tara Jones,11.0635527,76.9096314
William Williams,10.993707,76.9407349
Elizabeth Jackson,11.0565949,76.9678948
Riley Lambert,11.0714086,77.0172447
Sarah Sellers,11.0218042,76.9161634
Michael Henderson MD,11.0377558,76.9703658
Andrew Roman,11.0187965,76.9799066
Thomas Houston,11.0261349,76.9950199
Ricardo Lopez,11.0287875,76.9575538
Maria Boone,11.0276163,76.9357918
Danielle Cummings,10.9416484,76.9350993
Matthew Duncan,10.9930536,76.9920039
Adam Skinner,11.0395914,76.9280806
Angela Hall,11.0306667,76.9860346
Rebecca Garcia,11.113248,77.0293981
Linda Richard,10.9819043,76.9681982
Glenn Daugherty,10.9881642,76.9416646
Donna Mejia,11.0446799,76.9451567
Ronald Hall,11.0462163,76.9507282
Patrick Patel,11.0149122,77.0166797
John Gomez,11.0287077,76.9966455
Rebecca Burns,11.0228281,77.0195704
Daniel Snyder,10.9769329,77.0249953
Nicole Jordan,11.0308842,76.9529863
Mary Morgan,11.0354492,77.0044556
Nancy Garcia,10.9914749,76.9631848
Justin Martinez,11.009417,77.0284364
William Duncan,11.0005915,77.0358518
Brandon Thompson,10.9425479,76.9527599
Frank Lee,11.0360109,77.0155582
Janet Harrison,11.0271802,76.962549
Austin Wilkins,11.026199,76.958315
Wendy Turner,11.017764,76.9241857
Nicholas Stokes,11.015234,76.9612939
Scott Fry,11.0098468,77.0088649
Michael Henderson,11.0219257,77.0254355
Kathleen Cantrell,10.9900185,76.9541759
James Tran,11.0251783,76.9588315
Benjamin Brown,10.9825409,76.9986244
Kevin Wilson,11.0788822,77.0365561
Patricia Carter,11.023259,77.0222896
Lisa Nichols,11.0240097,77.0181193
Dr. Tina Hess,11.037734,77.0377726
James Taylor,11.0348812,76.9743509
Christopher Brown,11.04801,77.0137144
Francisco Vaughan,11.0591264,77.0500419
Parker Evans,11.0300905,76.9619269
Stephen Le,11.0288429,76.9322659
Julie Price,10.9976294,77.0573977
Donald Thomas,11.0535875,77.0629002
Ronald Foster,10.9985908,76.9976422
Paul Miller,10.9923751,76.988447
Judith Anderson,11.0309103,76.963876
Anita Cervantes,11.0193048,77.0188262
Dylan Schmidt,11.0055565,76.9556291
Kenneth Lynn,11.0151933,76.9232368
Dennis Bradley,10.9954992,76.9480574
Christopher Jones,11.0181143,76.9247328
Jennifer Wise,11.0423185,77.0013447
Dr. Debra Hinton DDS,11.0346531,76.9674253
Joel Wallace,11.043006,76.9481579
Samuel Christensen,10.953211,76.9602589
Elizabeth Sullivan,10.955448,76.7923014
Richard Rollins,11.021989,76.8851672
Tiffany Nguyen,11.011562,77.007209
Kathleen Carr,11.044755,77.048637
Deborah Rose,10.9647409,76.9988196
Brooke Hughes,11.0010252,77.0323409
Brian Coleman,10.9604602,76.9799056
Melissa Clark,11.0015598,76.9563144
John Nelson,10.9556316,76.9739833
Ryan Gibson,11.0200683,76.904479
Kristin White,11.0356837,76.9306358
Julia Smith,11.0022578,77.0233498
Roger Parks,11.0420097,77.0022503
Shaun Sanchez,10.9873307,76.9390501
Tina Owen,10.9691939,77.0121028
John Davidson,10.9971234,76.9926027
Laurie Bennett,11.0284577,76.9956427
Ashley Rodriguez,11.0816854,76.9838516
Felicia Pratt,11.0464821,76.9556778
Scott Hunt,11.0189668,77.0259994
Joshua Evans,10.9606175,76.9831838
David Villa,10.9962394,76.9578386
Maria Lozano,10.9544852,76.9922012
Brian Maldonado,10.9670109,76.9811303
Dr. Christopher Martinez,11.0196171,76.9768031
Alex Collier,11.0038395,77.0186532
Marc Brown,11.023287,76.9781718
Tiffany Huynh,11.0030853,76.9921895
James Guzman,10.9872241,76.9391487
Maria Stevens,11.0988109,77.0172233
Miss Michelle Rodriguez,10.9922218,76.9586042
John Adams,10.9933606,76.9490007
Jessica Wright,11.0256564,76.9873777
Jason George,10.9938372,76.9917631
Christopher Conway,11.0436163,77.0026837
James Richards,11.0317725,76.9383967
Kenneth Fry,11.0395892,76.9892305
Jose Bishop,11.032301,76.887698
Jesse Ray,10.9708667,76.8937563
Raven Cross,11.009929,77.0085477
Cheryl Harris,11.010884,77.0338788
Barbara Erickson,11.0454598,76.9382655
Cory Robinson,11.0221689,76.9647001
William Wilson,10.9393782,76.9736809
Hannah Harris,11.038128,76.9240263
David Nelson,11.0484949,76.9568871
Cheyenne Curtis,11.007347,76.9140228
Jennifer Garcia,10.9895554,76.9476522
Matthew Chandler,11.1015045,76.996488
David Forbes,11.0329601,76.9280848
Lisa Stewart,11.0312117,76.9866896
Nancy Meyers,11.05991,76.9455515
John Hendricks,11.0363301,76.9778404
Lawrence Fields,10.9941949,77.0027743
Mrs. Brittany Garcia,10.9867789,76.9390644
Teresa Parks,10.9947717,76.9934763
Rachael Diaz,11.0261196,76.9677242
Robert Johnson,11.0298053,76.9857888
William Orozco,10.9558205,76.9787518
Matthew Brown,11.0476696,77.0384909
Zachary Cowan,10.9823509,76.9706068
Nicole Brown,11.0128533,77.00154
Jermaine Park,11.0355101,77.0029226
Shane Riley,11.0729823,77.001567
Brandon Kemp,11.0247107,76.9048613
Joseph Gould,10.9922564,76.9910083
Teresa Anderson,11.052827,77.073431
Lisa Sims,11.0633265,77.0272701
Timothy Wolfe,11.0879279,77.0091167
Shelia Brown,11.0057565,77.0406757
Kathryn Luna,11.029406,76.9613931
Brittany Cook,10.9925091,76.9935835
Brett Jones,11.0268978,77.0193769
Kathleen Douglas,10.9472009,76.9428778
Steven Moreno,11.0391436,76.9306358
Joseph Burton,11.0122422,77.0010121
Darryl Barnett,11.0259912,76.9884752
Diana Miller,11.0312223,76.9996019
Mrs. Julia Perry,11.0296399,76.9754356
Derrick Sanders,11.0275879,76.9550972
Holly Hicks,11.0078992,77.015012
Vicki Hall,11.0306723,76.9711771
Patricia Young,10.9603448,76.9726197
Aaron Porter,11.028843,76.997749
John Herman,10.9601895,76.977189
Michael Herrera,10.9744623,77.0286467
Maria Trujillo,11.0354349,76.9758396
Blake Miller,11.030357,76.9931748
Jerry Weaver,11.0300307,76.9410183
Zachary Peterson,11.0354143,76.9559454
Maria West,11.0074218,76.9107767
Justin Davis,10.9320296,76.9513741
Jennifer Harper,11.0265309,76.9059688
Keith Green,11.0612792,76.9362739
Sylvia Brown,11.0274032,76.9047891
Jesse Blackburn,11.012953,77.0099334
Kathleen Ruiz,11.0412225,76.9985374
Bryan Gomez,11.0227702,76.9518833
James Fischer,11.021045,76.9500237
Dwayne Hernandez,11.0289937,76.9611972
Jill Ballard DDS,11.0195102,76.9632373
Frances Vang,10.9995106,77.025461
Melissa Lopez,10.9588005,76.9789588
Thomas York,11.0573411,76.9357359
Amanda Castaneda,11.048055,76.9730726
Mark Gamble,10.9937961,76.9581264
Steven Dunn DVM,11.0281445,76.9559885
Danielle Rowland,11.0215293,76.9684462
Ashlee Solomon,11.0629779,76.9962476
Monica Long,10.907681,77.0031334
Shannon Allen,10.9971081,76.9334578
Robert Sparks,10.9948048,76.9427973
Michael Mosley,11.0529219,77.0615944
James Armstrong,11.013684,77.0190626
Jesus Morse,11.0118733,76.910837
Robert Diaz,10.9785874,77.0243629
Andrew Lin,11.0446933,76.9467533
Meredith Walker,10.9911943,76.9930354
Kenneth Ross,10.9546085,76.9921416
Guy Schultz,11.0158235,76.9273943
Jacqueline Ewing,11.0016064,76.9558737
Julie Taylor,10.9906285,76.9631804
Lori Jones,10.9986631,76.9848839
Paul Garcia,11.0297079,76.9317448
Jermaine Miller,11.0632048,77.0024719
Joshua Ray,10.9484092,76.9536161
Jill Marshall,10.9244417,76.9828583
Richard Knight,10.991935,76.9335917
Kyle Murray,11.0567147,77.0151816
Heather Myers,11.0580153,76.9709273
David Lopez,10.9029672,76.9623571
Brooke Shepard,11.0033194,76.9907616
Tracey Lyons,10.9892499,76.9958792
Mrs. Elizabeth Santiago MD,10.9602943,76.9834005
Melissa George,10.959165,76.9731516
Anthony Lopez,10.9972776,77.0067966
Julie Bender,11.1161713,77.0303726
Chelsea Baker,11.0494377,76.9612948
Michael Howard,11.0226117,76.9665767
Ryan Norman,10.9590384,76.9754731
Tammy Gordon,11.0152602,76.9634889
Holly Odom,11.0201247,77.0608042
Heather Whitehead,10.9604644,76.9843091
Tiffany Chan,11.0508431,76.9901773
Robert Hart,11.0639946,76.9982699
Kent Hess,11.0472866,76.974224
Marissa Edwards,11.0374873,77.037129
Karen Hart,11.0247073,76.9048601
Annette Brown,10.9986245,76.9524342
Jeffery Cruz,10.9945337,76.9988343
Scott Powers,10.9584935,76.9310104
Eric Anderson,10.9936281,76.9922413
Melanie Lewis,11.056018,77.0623661
Tyrone Thompson,11.0168231,77.0317631
Gary Green,10.9742567,77.0261367
Justin Reyes,11.0018366,76.9506858
Jimmy Smith,11.0500239,76.9900656
Jeffrey Greene,10.9484719,76.9552991
Douglas Henry,10.9550276,76.9733925
Stephen Barnett,10.988634,76.9504585
Andrew Hunt DVM,11.0417081,77.000711
Heidi Doyle,11.0352109,76.9068093
Brandi Lambert,11.0519229,76.960493
Nathan Paul,11.0283628,76.9027767
William Gomez,11.0638703,76.9914195
Daniel Wall,11.0037509,77.0185453
Tina Hays,10.9909102,76.9938936
Mary Sandoval,10.9906846,76.9629639
Juan Hughes,11.0381629,76.9241355
Kelly Fowler,11.0591104,76.996897
Daniel Weber,11.048157,76.9338026
Cassandra Allen,10.9610132,76.9712572
Charles Lopez,10.9618968,76.9008409
Matthew Lewis,11.0241333,76.907552
Tyler Rivera,11.0131758,76.9619656
Alexandria Jordan,10.9615787,76.8161051
Tara Hicks MD,10.9950542,76.9296741
Teresa King,11.0979932,77.0182347
Travis Thomas,10.9913877,76.9644676
Valerie Mathews,10.9912964,76.9938696
Mary James,11.0290664,76.9610955
Shannon Smith,11.0361419,76.9371218
Ronald Hawkins,11.0201992,76.9720979
Sabrina Wilson,11.0288531,76.8954404
Bonnie Santos,10.9518907,76.9795499
Angel Brown,11.0250066,76.9024419
Mr. Michael Davis PhD,11.0790655,76.9417256
Julia Petty,11.036226,76.9752509
Shannon Fowler,10.9573393,76.9248721
Jennifer Berger,10.988068,76.9383229
James Morrow,11.0127078,76.9990468
Paula Carter,11.0230055,76.9657336
Phillip Booth,10.9926222,76.9974936
Kathleen Harris,10.9898867,76.9592161
Alex Moore,11.0210157,76.9088623
Matthew Bryant,11.0411245,76.944321
Rachael Heath,11.0418367,77.000569
Daniel Collins,10.9866852,76.9460071
Regina Ellis,10.9959844,77.0272211
Tanya Bartlett,11.1009326,77.0107052
Glen Hutchinson,11.02422,76.964661
Thomas Williams,11.022591,76.9640914
Joseph Johnson,10.9977685,76.9403518
Lisa Thomas,10.9425664,76.986547
Melissa Carrillo,10.9664517,76.9506133
Andrea Reyes,10.973425,76.9127789
Melissa Williams,11.033949,76.9435578
Andrew Wood,10.9985981,77.0563868
Mike Lewis,10.9518836,76.9795228
Daniel Stanley,11.0017011,76.9939946
Abigail Byrd,11.0101023,77.0081454
Vincent Roberts,11.0210022,77.0169888
James Lewis,10.9896242,76.9541871
Kim Nixon,11.0241618,76.9592469
William Arroyo,11.0439544,77.0489245
Margaret Lam,10.9959917,77.0272025
Crystal Harrison,11.0304406,76.9474173
Bonnie Moody,11.0056501,77.0197727
Scott Valencia,11.0273024,76.9271314
Jessica Romero,10.944033,76.9580457
Amanda Carter,10.9579097,76.9773825
Johnny Whitaker,10.9399983,76.97346
Joseph Park,11.0313303,76.9240842
Kristen Fischer,10.9677154,77.0059675
Carla Ford,11.0287523,76.9584687
Katrina Farley,11.0276068,77.0017947
William Gibson,10.9529753,76.9599986
Jennifer Cohen,10.9585448,76.9784806
Lydia Jackson,11.0251036,76.9024963
Hector Martin,10.9538518,76.7894179
Courtney Brown,11.027604,76.9653852
Jason Hughes,11.0309248,76.9532955
Ethan Arias,11.0118568,77.0033662
Amanda Gray,11.0135323,76.955615
Samantha Douglas,11.0289337,76.9610557
David Mendoza,10.9700846,76.9708984
Bonnie Taylor,10.9936367,76.9304639
Eric Dickson,11.025455,76.978524
Kimberly Morrison,11.014594,77.0221602
Marcus Lozano,11.0605538,76.9587409
Dennis Perez,11.0563022,77.0620949
Nathan Williams,11.0233875,76.9087225
Jeffrey Cain,11.047614,76.9693742
Elizabeth Sawyer,11.0604326,76.9367006
Joseph King,11.0456184,76.9746112
Emily Wood,11.0187791,77.0228216
Melanie Martinez,11.0036771,77.0507155
Tyler Lang,11.0171021,76.9787908
Michael Mathis,10.9903176,76.9941527
Melissa Cohen,11.0343337,76.9622684
Jennifer Morgan,11.0420173,76.9805944
Barbara Reynolds,10.9981422,76.9587763
Diane White,11.0058462,77.052613
Zachary Johnson,11.0447933,77.0482
Alejandro Zimmerman,11.0259312,77.0196149
Dr. Calvin Stuart,11.0030581,77.047991
Hailey Ashley,10.9710395,76.8921069
Courtney Smith,11.0329753,76.8867722
Mario Brooks,11.0271194,77.0191976
Joyce Allen,10.9944621,76.9499825
Tyler Peterson,10.9063866,77.0039352
Kristy Adams,10.9948145,76.9934488
Dale Tapia,11.0271667,76.96266
Alejandro Perez,10.997938,76.9538366
Dr. Robert Mack,10.9552406,76.9739612
Jeff Lowe,10.9769652,77.0218449
Stephanie Wood,11.0462558,77.000486
Jason Campbell,11.018726,76.9649834
Robert Bowen,11.0381825,76.9875368
April Roberts,10.9941484,76.9567594
Daniel Young,11.0398319,76.9893585
Jason Cortez,11.0148848,76.9659729
Tammy Williams,11.0506557,77.0593994
Timothy Gaines,10.9972116,76.957577
Elizabeth Martinez,11.0238704,77.0176283
Sherry Stephens,11.0535341,77.040309
Stephanie Richard,10.9856596,76.9361057
Erin Rodriguez,11.0300129,76.9315686
Nicholas Thomas,11.002782,76.9542158
Kathryn Woodard,10.9029804,76.9983615
Sarah Key,10.9909817,76.9490186
Stefanie Maxwell,11.0446988,77.0482628
Sally Allison,11.0223254,77.021513
Veronica Hall,11.0022389,76.9538572
Shelly Hicks,11.0269007,76.9631662
Heather Garcia,11.0392116,76.9983278
Timothy Walls,10.9478089,76.9549327
Austin Green,11.0125954,77.0417999
Crystal Cruz,11.020382,76.9737821
Julia Fry,10.9946965,76.9495701
Jose Carson,10.8828017,76.9951987
Curtis Stein,10.9970047,76.9972029
Wanda Schroeder,10.947057,76.9308665
Steven Tate,11.0286615,76.9876233
Colin Watson,11.0546833,77.0438311
Alexander Miller,11.0472707,76.9742072
Kim Smith,10.9914239,76.96339
Peter Wilson,10.9899037,76.9589674
James Smith,10.9891283,76.9561107
Veronica Thompson,11.0370729,76.9534894
Catherine Watts,11.0138341,77.0146783
Jeremy Gilbert,11.062639,76.9928664
Eric Lopez,11.0360174,76.9807386
Mary Brady,11.013143,77.0074061
Robert Shaw,11.0411079,76.9665997
Ian Peterson,10.9887404,76.9689134
Michelle Brown,11.0314357,76.9443091
Renee Mckee,10.9478189,76.9689102
Veronica Goodwin,11.0060676,76.9655662
Kimberly Adams,10.9216689,76.9782001
Rickey Goodwin,10.9900094,76.9578937
Sara Adams,11.0188717,77.0226267
Amber Suarez,11.0292773,76.9628373
David Evans,11.0103281,77.0489852
Eric Brooks,10.9541984,76.9878065
Jeffrey Bauer,10.956415,76.9718787
Sharon Rojas,11.0081788,76.9530381
Harold Alexander,11.0085244,77.0031681
Melissa Austin,11.0078882,77.0150422
Daniel Walker,11.023826,76.9363982
Mary Hill,10.9389674,76.9764192
Austin Mcclain,11.0098045,77.0060342
Alicia Bailey,11.0010865,76.9544039
Taylor Peters,11.0196879,77.0387606
Arthur Ward,11.0160531,76.9849808
Kyle Lewis,10.9609579,76.9791367
Shari Garcia,10.939759,76.9441593
Benjamin Lewis,10.9903492,76.9588747
David Benton,11.0592316,77.0120597
Mark Pham,11.0320356,76.9442483
Brittany Booker,11.0336207,76.8912016
Katelyn Montes,11.0824629,76.9874063
Joseph Barnes,11.0447831,76.9435349
Krystal Wheeler,11.0396114,76.9246568
Emily Gibson,11.0214022,77.0075624
Rebecca Marshall,11.0299913,76.9316238
Jesus Hall DDS,10.9891527,76.9343756
Angel Curry,10.9820318,76.9657445
Sharon Wilson,10.9042098,76.9992119
John Horn,11.0148893,77.0001717
Ryan Banks,10.9978818,76.9573801
Jacqueline Morgan,10.9578535,76.9250378
Kyle Marquez Jr.,10.9961891,76.9577402
Joel Payne,11.0523021,77.0387757
Laura Pearson,11.0250219,76.9858835
John Rich,11.0056678,76.9326625
Valerie Johnson,10.997965,77.0317017
Sara Wyatt,11.0133309,77.0112776
Kevin Martinez,11.028396,76.9265547
Danielle Brown,10.9637023,76.9539195
Mark Griffin,10.9676878,77.006051
Sara Good MD,10.9319866,76.9872742
Patrick Moore,10.9408085,76.9817778
Shannon Cohen,10.9933554,76.9579436
Andre Blanchard PhD,11.0587797,76.9449267
Brandon Robinson,11.0461962,76.9500734
Phillip Cervantes,10.9891735,76.9540077
John Lucas,11.0302639,76.8840563
Peter Donovan,11.0282394,76.955911
Krystal Cameron,11.0351103,76.9778011
Lisa Valdez,11.0975149,77.019383
Christine Yoder,10.9594747,76.980503
Jennifer Reeves,11.0266296,76.9318722
Allen Dominguez,11.0357363,76.956755
Joshua Murillo,11.0251705,77.0005815
Joan Terry,10.9482143,76.977586
Rebecca Berry,10.9773692,76.9632963
Stephen Dixon,10.9681033,76.9008823
Austin Newton,11.0161481,76.9794295
David Miller,11.0818276,76.9799879
Paul Khan,11.0261934,76.9432759
Patricia Adams,11.0381828,76.9264441
Sarah Benson,10.9574631,76.9235075
Daniel Gray,11.0620152,76.9545483
Robert Ball,11.0080748,77.0025115
Rodney Morrison,11.0291684,76.9706634
Austin Evans,10.9774368,76.9633844
Suzanne Harris,11.0007369,77.0303847
Christina Lewis,11.0275141,76.9043084
Jessica Mason,11.0880135,77.0077787
Christine Copeland,11.0149744,76.9495574
Tabitha Buchanan,11.0097449,77.0249342
Gary Salazar,11.0446884,76.9855621
Darlene Hudson,10.9907519,76.9977188
Paula Walker,11.0401341,76.9374786
Molly Zamora,11.0501399,76.9611834
Kayla Wilson DDS,10.9134091,76.953546
Stephen Lindsey,11.0145726,76.9789357
Tiffany Fields,10.9319058,76.950877
David Thomas,10.9690368,77.0110833
Luis Love,10.9548744,76.9677351
Caroline Larsen,10.9122724,76.9681378
Brooke Reyes DVM,11.0306147,76.8910824
Emily Kim,11.0545484,77.0673111
Rebecca Rowe,10.9514218,76.9726419
Louis White,10.9969889,77.0000953
Christopher Allen,10.9967151,76.9572846
Francisco Thomas,10.9873215,76.9378695
Joseph Lynch,10.9925217,77.0110769
Brandon Stanley,11.0027477,77.0512083
Mrs. Maria Mills DVM,11.0089195,77.0026624
James Walker,10.9966288,77.0018347
Caitlin Butler,11.0303638,76.8919382
Mark Terry,10.9910506,76.9913279
Wendy Owens,11.0550606,77.0455245
Timothy Mathews,11.0504449,77.0188489
Craig Thomas,11.0639809,76.9978309
Tyler Huffman,11.0275955,76.9571359
Calvin Johnson,11.0214004,76.9601652
Linda Dennis,11.0170896,76.9862723
Kimberly Charles,11.010806,76.9903375
Brandon Thornton,11.0022034,77.0233
Jacob Livingston,11.0569935,77.0508303
Joseph Harmon,10.997223,76.9371185
Laurie Anderson,10.9585523,76.9785962
Edward Walker,10.9825008,76.972018
Mark Brooks,11.0383997,76.9910702
Todd Downs,11.0067761,77.036532
Kenneth Wyatt,11.0006308,77.0295972
Joanna Leblanc,11.0653375,77.0078305
Jessica Sims,11.0466594,76.9601652
Kimberly Fischer,11.0036343,77.0448666
Claudia Gallegos,10.8279827,76.7325925
Elizabeth Kane,11.0098399,76.9267618
Tim Gilbert,11.0468838,77.052863
Mary Cooke,10.9710591,76.89124
Tyler Harrison,11.0078992,77.0150125
Kaitlyn Elliott,11.0283866,76.9578629
Dana Scott,10.998964,77.0510981
Jeremy Brewer,10.9321297,76.9497729
Kathy Evans,11.0295083,76.9740473
Ashley Clark,11.0269915,76.9717569
Anthony Kennedy,11.0034325,77.0491166
Michelle Acosta,10.9549301,76.9622884
Steven Bowman,10.9934355,76.9582918
Kyle Black,10.9952422,76.9580756
Bianca Orozco,10.9467537,76.9725127
Nancy Mcgee,10.9943182,76.9881228
Brandon Wood,10.9543705,76.9878487
William Clark,10.9905271,76.9435882
Christine Quinn,10.9792917,77.0334085
Angela Hicks,10.9944919,76.9880128
Shannon Ochoa,11.0125952,76.9997877
Lisa Williams,11.0228423,76.9794589
Mark Martin,10.9961779,76.9553393
Kim Torres,10.9938743,76.9572072
Anthony Thompson,10.955586,76.9729829
Virginia Michael,11.0600619,76.9719365
Thomas Ward,11.0750797,76.9542912
Carl Richards,11.0272092,76.9621481
Jacqueline Lee,11.0080752,77.0509782
Rebecca Carlson,11.0663511,77.0456355
Linda Moreno,11.0241567,76.9354929
Madeline Johnson,10.9717005,76.9728198
Andrea Molina,10.9994504,76.9713353
Edward Benson,11.0334614,77.0063938
Melanie Lee,11.0112279,76.997783
Jeffrey Russell,11.006763,76.9515793
Rachel Cooper,11.0231342,76.9463683
Peter Hudson,11.0298762,76.9435939
Mrs. Tammy Taylor,10.9362071,76.9507728
Karen Hodge,11.0368166,76.9605962
Lisa Rodriguez,11.0093319,77.0273624
Mrs. Karen Gonzalez MD,10.9969486,76.9998116
Jennifer Diaz,11.0346029,77.0044555
Parker Cunningham,11.0698189,77.0168577
Christian Delgado,11.0682053,76.9454896
Robert Roy,11.0311852,76.9914044
Diane Gardner,10.9665108,76.9472445
Kenneth Copeland,10.9872312,76.9732543
Jared Cox,10.9559324,76.9003878
Ricky Stark,11.09679,77.0191739
Ashley Garcia,11.0385665,76.9255429
Larry Cooper,10.9886831,76.9398119
Bradley Elliott,11.0832386,76.9818374
Dennis Herrera,11.0877341,77.0112661
Veronica Osborn,11.0254803,77.0007906
Rodney Anderson,11.0298317,76.9436747
Teresa Pope,11.0286587,77.037176
Nicole Curry,11.0116041,76.9904933
Caitlyn Smith,10.9658232,76.9477805
William Serrano,11.0297199,76.9616287
Christopher Trevino,11.0047886,76.955815
Vicki Barton,11.0258496,76.9514892
Theresa Scott,11.0466734,76.9281834
Rachael Johnson,10.9840318,76.92429
Nicholas Perez,10.9948975,76.9285019
Suzanne Gill,11.0441919,76.9234073
Gary Howard,11.0495603,77.0503418
Meagan Lopez,11.0388952,76.9261549
Melissa Mcdonald,11.0268818,77.0142221
Anne Phillips,11.0172538,76.9798408
Joe Fuentes,10.9437943,76.9487049
Wayne Wright,11.0271921,76.9639012
Francisco Grant,10.9561507,76.9665518
Andrew Mccormick,11.0519284,77.0642551
Jenny Jordan,11.0283275,77.0007946
Diane Wells,10.9577892,76.9260693
